Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Amazon_Login_Excel,Chrome 121.0.0.0,,,07-02-2024 10:36:34,07-02-2024 10:36:45,10.628s,PASSED
,,,,,,,
Test Cases/Amazon/TC_001_Amazon_login,Chrome 121.0.0.0,,,07-02-2024 10:36:35,07-02-2024 10:36:45,10.439s,PASSED
"openBrowser("""")",Chrome 121.0.0.0,,,07-02-2024 10:36:35,07-02-2024 10:36:36,1.586s,PASSED
"navigateToUrl(""https://www.amazon.in/"")",Chrome 121.0.0.0,,,07-02-2024 10:36:36,07-02-2024 10:36:38,1.825s,PASSED
"click(findTestObject(""Object Repository/Amazon_OR/Page_Online Shopping site in India Shop Onl_10c5f3/span_Sign in""))",Chrome 121.0.0.0,,,07-02-2024 10:36:38,07-02-2024 10:36:40,1.394s,PASSED
"setText(findTestObject(""Object Repository/Amazon_OR/Page_Amazon Sign In/input_email""), username)",Chrome 121.0.0.0,,,07-02-2024 10:36:40,07-02-2024 10:36:41,1.422s,PASSED
"click(findTestObject(""Object Repository/Amazon_OR/Page_Amazon Sign In/inputcontinue""))",Chrome 121.0.0.0,,,07-02-2024 10:36:41,07-02-2024 10:36:43,1.957s,PASSED
"setText(findTestObject(""Object Repository/Amazon_OR/Page_Amazon Sign In/input_password""), password)",Chrome 121.0.0.0,,,07-02-2024 10:36:43,07-02-2024 10:36:44,1.402s,PASSED
"click(findTestObject(""Object Repository/Amazon_OR/Page_Amazon Sign In/inputsignInSubmit""))",Chrome 121.0.0.0,,,07-02-2024 10:36:44,07-02-2024 10:36:45,0.439s,PASSED
closeBrowser(),Chrome 121.0.0.0,,,07-02-2024 10:36:45,07-02-2024 10:36:45,0.182s,PASSED
